id,clinic_id,poster_id,"type","starts_at","ends_at","created_at","updated_at"
926,6,8,"Int","2012-08-01",NULL,"2019-06-11 14:09:39","2019-06-25 11:55:52"
927,6,8,"Int","2012-08-01","2019-11-17","2019-06-11 14:09:39","2019-10-31 12:41:02"
928,6,8,"Int","2012-08-01",NULL,"2019-06-11 14:09:39","2019-06-25 11:55:52"
929,7,5,"Office Int","2016-06-27",NULL,"2019-06-11 14:09:39","2019-06-25 11:55:53"
930,7,5,"Office Int","2016-06-27",NULL,"2019-06-11 14:09:39","2019-06-25 11:55:53"
931,7,5,"Office Int","2016-06-27",NULL,"2019-06-11 14:09:39","2019-06-25 11:55:53"
932,7,5,"Int","2016-06-27",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
933,8,4,"Int","2017-06-05",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
934,8,4,"Int","2017-06-05",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
935,8,4,"Int","2017-06-05",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
937,9,6,"Int","2011-12-01","2019-12-31","2019-06-11 14:09:40","2019-11-28 13:36:46"
938,9,6,"Int","2011-12-01","2019-12-31","2019-06-11 14:09:40","2019-11-28 13:36:48"
939,11,10,"Office Int","2015-12-16",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
940,11,10,"Office Int","2015-12-16",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
941,11,10,"Int","2015-12-16",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
942,11,10,"Int","2015-12-16",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
943,11,10,"Int","2015-12-16","2019-11-17","2019-06-11 14:09:40","2019-11-05 11:26:10"
945,12,4,"Int","2019-08-01",NULL,"2019-06-11 14:09:40","2019-07-01 12:26:13"
946,12,4,"Int","2019-08-01",NULL,"2019-06-11 14:09:40","2019-07-01 12:26:14"
947,13,4,"Int","2018-12-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:32:55"
948,13,4,"Int","2018-12-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:32:57"
949,13,4,"Int","2018-12-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:32:56"
950,14,4,"Int","2017-09-12",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
951,14,4,"Int","2017-09-12",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
952,14,4,"Int","2017-09-12",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
953,14,9,"Int","2017-09-12",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
954,15,8,"Int","2014-11-24",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
955,15,8,"Int","2014-11-24",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
956,15,8,"Int","2014-11-24",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
957,16,5,"Int","2016-05-31",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
958,16,8,"Int","2016-05-31",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
960,16,8,"Int","2016-05-31",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
961,17,9,"Int","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:41"
962,17,9,"Ext","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:43"
963,17,9,"Int","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:47"
964,17,4,"Int","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:46"
965,17,4,"Int","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:48"
966,17,4,"Int","2018-12-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:36:49"
967,18,8,"Int","2013-09-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
968,18,8,"Int","2013-09-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
969,20,5,"Office Int","2014-11-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
970,20,8,"Int","2014-11-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
971,20,8,"Int","2014-11-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
972,20,5,"Int","2014-11-01",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
973,21,5,"Int","2016-01-04",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
974,21,5,"Int","2016-01-04",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
975,21,5,"Int","2016-01-04",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
976,22,4,"Int","2018-11-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:43:41"
977,22,4,"Int","2018-11-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:43:42"
978,22,4,"Int","2018-11-19",NULL,"2019-06-11 14:09:40","2019-07-01 12:43:43"
979,23,4,"Office Int","2018-11-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:48:22"
980,23,4,"Int","2018-11-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:48:24"
981,24,9,"Int","2018-11-18",NULL,"2019-06-11 14:09:40","2019-07-01 12:54:23"
982,24,9,"Int","2018-11-18",NULL,"2019-06-11 14:09:40","2019-07-01 12:54:22"
983,24,7,"Int","2018-11-18",NULL,"2019-06-11 14:09:40","2019-07-01 12:54:24"
984,25,4,"Int","2018-11-18",NULL,"2019-06-11 14:09:40","2019-07-01 13:02:43"
985,25,4,"Int","2018-11-18",NULL,"2019-06-11 14:09:40","2019-07-01 13:02:44"
986,26,4,"Int","2018-11-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:58:15"
987,26,9,"Int","2018-11-17",NULL,"2019-06-11 14:09:40","2019-07-01 12:58:18"
988,27,4,"Int","2018-12-10",NULL,"2019-06-11 14:09:40","2019-07-01 13:06:29"
989,27,4,"Int","2018-12-10",NULL,"2019-06-11 14:09:40","2019-07-01 13:06:32"
990,27,4,"Int","2018-12-10",NULL,"2019-06-11 14:09:40","2019-07-01 13:06:31"
991,27,4,"Int","2018-12-10",NULL,"2019-06-11 14:09:40","2019-07-01 13:06:32"
992,28,5,"Int","2015-05-28",NULL,"2019-06-11 14:09:40","2019-06-25 11:55:53"
993,29,8,"Int","2015-05-06",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
994,29,8,"Int","2015-05-06",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
995,29,10,"Office Int","2015-05-06",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
996,29,10,"Int","2015-05-06",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
997,30,10,"Office Int","2016-09-19",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
998,30,10,"Office Int","2016-09-19",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
999,30,10,"Int","2016-09-19",NULL,"2019-06-11 14:09:41","2019-08-26 13:07:43"
1000,31,5,"Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1001,31,5,"Office Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1002,31,5,"Office Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1003,31,5,"Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1004,31,5,"Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1005,31,5,"Int","2016-03-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1006,33,5,"Int","2014-09-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1007,33,5,"Office Int","2014-09-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1008,33,5,"Int","2014-09-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1009,33,5,"Int","2014-09-29",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1010,34,9,"Int","2018-12-13",NULL,"2019-06-11 14:09:41","2019-07-01 13:10:54"
1011,34,9,"Int","2018-12-13",NULL,"2019-06-11 14:09:41","2019-07-01 13:10:58"
1012,34,9,"Int","2018-12-13",NULL,"2019-06-11 14:09:41","2019-07-01 13:10:56"
1013,35,5,"Int","2014-08-08",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1014,35,5,"Int","2014-08-08",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1015,35,5,"Int","2014-08-08",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1016,36,8,"Int","2017-02-13",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1017,36,8,"Int","2017-02-13",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1018,36,8,"Int","2017-02-13",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1019,37,10,"Office Int","2014-12-22",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1020,37,10,"Int","2014-12-22",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1021,37,10,"Int","2014-12-22",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1022,38,5,"Int","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1023,38,5,"Int","2014-07-07","2019-11-17","2019-06-11 14:09:41","2019-11-05 11:33:08"
1024,38,5,"Ext","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1025,38,5,"Int","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1026,38,5,"Ext","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1027,38,5,"Int","2014-07-07","2019-11-17","2019-06-11 14:09:41","2019-11-05 11:33:53"
1030,38,5,"Int","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1031,38,10,"Int","2014-07-07",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1032,39,4,"Int","2019-01-11",NULL,"2019-06-11 14:09:41","2019-07-01 17:23:44"
1033,39,4,"Int","2019-01-11",NULL,"2019-06-11 14:09:41","2019-07-01 17:23:49"
1034,39,4,"Ext","2019-01-11",NULL,"2019-06-11 14:09:41","2019-07-01 17:23:46"
1035,39,4,"Int","2019-01-11",NULL,"2019-06-11 14:09:41","2019-07-01 17:23:49"
1036,39,4,"Int","2019-01-11",NULL,"2019-06-11 14:09:41","2019-07-01 17:23:50"
1037,40,5,"Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1038,40,5,"Office Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1039,40,5,"Office Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1040,40,5,"Office Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1041,40,5,"Office Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1042,40,5,"Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1043,40,5,"Int","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1044,40,5,"Office","2016-03-31",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1045,41,9,"Int","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:50"
1046,41,9,"Int","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:54"
1047,41,9,"Ext","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:55"
1048,41,9,"Int","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:51"
1049,41,9,"Int","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:51"
1050,41,9,"Int","2018-12-10",NULL,"2019-06-11 14:09:41","2019-07-01 17:29:56"
1051,42,5,"Int","2016-06-14",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1052,42,5,"Int","2016-06-14",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1053,43,5,"Office Int","2015-02-23",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1054,43,8,"Int","2015-02-23",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1055,43,8,"Int","2015-02-23",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1056,44,7,"Int","2018-12-20",NULL,"2019-06-11 14:09:41","2019-07-01 17:34:49"
1057,44,7,"Int","2018-12-20",NULL,"2019-06-11 14:09:41","2019-07-01 17:34:52"
1058,45,1,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1059,45,5,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1060,45,5,"Ext","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1061,45,5,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1062,45,5,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1063,45,5,"Ext","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1064,45,5,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1065,45,5,"Int","2014-07-18",NULL,"2019-06-11 14:09:41","2019-06-25 11:55:53"
1066,46,5,"Int","2015-02-04",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1067,46,5,"Int","2015-02-04",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1068,47,4,"Int","2018-12-12",NULL,"2019-06-11 14:09:42","2019-07-01 17:38:26"
1069,47,4,"Int","2018-12-12",NULL,"2019-06-11 14:09:42","2019-07-01 17:38:29"
1070,47,4,"Int","2018-12-12",NULL,"2019-06-11 14:09:42","2019-07-01 17:38:30"
1071,47,4,"Int","2018-12-12",NULL,"2019-06-11 14:09:42","2019-07-01 17:38:29"
1072,48,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1073,48,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1074,48,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1075,48,5,"Int","2016-07-18",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1076,49,10,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:53"
1077,49,10,"Ext","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1078,49,10,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1079,49,12,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1080,49,12,"Ext","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1081,49,12,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1082,49,12,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1083,49,12,"Int","2014-03-24",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1084,50,5,"Office Int","2015-11-16",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1085,50,5,"Office Int","2015-11-16",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1086,50,5,"Office Int","2015-11-16",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1087,50,5,"Int","2015-11-16",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1088,51,5,"Int","2017-02-13",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1089,51,5,"Int","2017-02-13",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1090,51,5,"Int","2017-02-13",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1091,52,5,"Int","2016-11-11",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1092,52,5,"Int","2016-11-11",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1093,52,5,"Int","2016-11-11",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1094,52,5,"Int","2016-11-11",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1095,53,8,"Int","2015-12-15",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1096,53,8,"Int","2015-12-15",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1097,53,10,"Int","2015-12-15",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1098,53,10,"Int","2015-12-15",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1099,53,10,"Int","2015-12-15",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1101,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1102,54,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1103,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1104,54,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1105,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1106,54,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1107,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1108,54,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1109,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1110,54,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1111,55,5,"Int","2016-08-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1112,55,5,"Office Int","2016-08-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1113,55,5,"Int","2016-08-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1114,56,4,"Office Int","2017-11-30",NULL,"2019-06-11 14:09:42","2019-07-01 17:44:14"
1115,56,4,"Ext","2017-11-30",NULL,"2019-06-11 14:09:42","2019-07-01 17:44:15"
1116,56,4,"Int","2017-11-30",NULL,"2019-06-11 14:09:42","2019-07-01 17:44:16"
1117,56,9,"Int","2017-11-30",NULL,"2019-06-11 14:09:42","2019-07-01 17:44:18"
1118,57,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1119,57,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1120,57,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1121,57,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1122,57,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1123,57,5,"Ext","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1124,57,5,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1125,57,12,"Int","2014-02-06",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1126,58,4,"Office Int","2016-11-02",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1127,58,4,"Int","2016-11-02",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1128,58,4,"Ext","2016-11-02",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1129,58,4,"Int","2016-11-02",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1130,58,4,"Int","2016-11-02",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1131,59,8,"Int","2016-07-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1132,60,4,"Int","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:34"
1133,60,4,"Int","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:36"
1134,60,4,"Ext","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:40"
1135,60,4,"Int","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:38"
1136,60,9,"Int","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:37"
1137,60,4,"Int","2018-11-06",NULL,"2019-06-11 14:09:42","2019-07-01 17:57:41"
1138,61,6,"Int","2011-10-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1139,61,6,"Ext","2011-10-01","2019-11-17","2019-06-11 14:09:42","2019-11-05 11:41:25"
1140,61,6,"Int","2011-10-01","2019-11-17","2019-06-11 14:09:42","2019-11-05 11:42:14"
1141,61,6,"Int","2011-10-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1142,61,6,"Int","2011-10-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1143,61,8,"Office Int","2011-10-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1144,61,8,"Office Int","2011-10-01",NULL,"2019-06-11 14:09:42","2019-06-25 11:55:54"
1148,61,10,"Int","2011-10-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1149,61,6,"Int","2011-10-01","2019-11-17","2019-06-11 14:09:43","2019-11-05 11:43:41"
1150,61,10,"Int","2011-10-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1151,62,5,"Int","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1152,62,5,"Int","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1153,62,5,"Ext","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1154,62,5,"Int","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1155,62,5,"Int","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1156,62,5,"Int","2016-11-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1157,63,5,"Office Int","2015-12-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1158,63,5,"Int","2015-12-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1159,63,5,"Ext","2015-12-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1160,63,5,"Int","2015-12-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1161,63,5,"Int","2015-12-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1162,64,8,"Int","2015-07-30",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1163,64,8,"Int","2015-07-30",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1164,66,5,"Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1165,66,5,"Office Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1166,66,5,"Office Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1167,66,5,"Office Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1168,66,5,"Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1169,66,5,"Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1170,66,5,"Int","2011-02-01",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1171,67,1,"Int","2014-04-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1172,67,1,"Int","2014-04-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1173,67,1,"Ext","2014-04-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1174,67,1,"Int","2014-04-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1175,67,1,"Int","2014-04-25",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1176,67,1,"Office Int","2014-04-25",NULL,"2019-06-11 14:09:43","2019-08-26 13:02:33"
1177,69,5,"Int","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1178,69,5,"Ext","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1179,69,5,"Int","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1184,69,5,"Ext","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1185,69,5,"Int","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1186,69,5,"Ext","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1187,69,5,"Int","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1188,69,5,"Int","2014-03-13",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1189,70,4,"Int","2018-11-22",NULL,"2019-06-11 14:09:43","2019-07-01 18:01:47"
1190,70,4,"Int","2018-11-22",NULL,"2019-06-11 14:09:43","2019-07-01 18:01:46"
1191,71,4,"Int","2018-12-20",NULL,"2019-06-11 14:09:43","2019-07-01 18:09:05"
1195,73,8,"Int","2016-01-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1196,74,4,"Int","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:24"
1197,74,4,"Int","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:27"
1198,74,4,"Ext","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:29"
1199,74,4,"Int","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:26"
1200,74,4,"Int","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:29"
1201,74,4,"Int","2018-12-13",NULL,"2019-06-11 14:09:43","2019-07-01 18:11:30"
1202,75,4,"Int","2018-12-18",NULL,"2019-06-11 14:09:43","2019-07-01 18:16:56"
1203,75,4,"Int","2018-12-18",NULL,"2019-06-11 14:09:43","2019-07-01 18:16:59"
1204,76,4,"Int","2018-08-08",NULL,"2019-06-11 14:09:43","2019-07-01 18:19:45"
1205,76,4,"Int","2018-08-08",NULL,"2019-06-11 14:09:43","2019-07-01 18:19:46"
1206,76,4,"Int","2018-08-08",NULL,"2019-06-11 14:09:43","2019-07-01 18:19:44"
1207,77,5,"Int","2015-05-18",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1208,77,10,"Office Int","2015-05-18",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1209,77,10,"Int","2015-05-18",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1210,77,10,"Int","2015-05-18",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:54"
1211,78,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:43","2019-07-01 18:26:20"
1212,78,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:43","2019-07-01 18:26:20"
1213,78,4,"Int","2019-01-09",NULL,"2019-06-11 14:09:43","2019-07-01 18:26:22"
1214,78,9,"Int","2019-01-09",NULL,"2019-06-11 14:09:43","2019-07-01 18:26:23"
1215,79,5,"Int","2016-02-15",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:55"
1216,79,5,"Int","2016-02-15",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:55"
1217,79,5,"Int","2016-02-15",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:55"
1218,80,5,"Office Int","2014-07-28",NULL,"2019-06-11 14:09:43","2019-08-26 12:55:19"
1219,80,5,"Int","2014-07-28",NULL,"2019-06-11 14:09:43","2019-06-25 11:55:55"
